組織,案件名,URL,階層,分類
県|岩手県,「令和7年度いわて県産サーモンPRキャンペーン等企画運営業務委託」の企画提案審査委員会の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1081996.html,L1,工芸・地域産品/プロモーション
県|岩手県,令和7年度岩手県救急安心センター事業（＃7119）広報業務に係る企画提案審査結果の公表について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1081886.html,L1,プロモーション
県|岩手県,令和7年度県政広報（電波媒体等）に係る業務委託企画提案選考委員会の審査結果,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1081409.html,L1,プロモーション
県|岩手県,「岩手県物産観光PRレセプションinニューヨーク（仮称）」企画運営等業務企画提案審査委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1078654.html,L1,工芸・地域産品/観光・誘客/プロモーション
県|岩手県,令和6年度台湾現地PRイベント出展業務に係る企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1077484.html,L1,展示会・出展/プロモーション
県|岩手県,「2024 Japanese Food Expo in ニューヨーク」出展支援業務企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1077005.html,L1,展示会・出展
県|岩手県,令和6年度県外復興情報発信番組制作業務に係る企画コンペの審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1076680.html,L1,プロモーション
県|岩手県,「ニューヨーク トラベル＆アドベンチャーショー2025 出展業務」に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1076281.html,L1,展示会・出展
県|岩手県,インバウンド県内周遊支援事業委託業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1076049.html,L1,海外展開/観光・誘客
県|岩手県,「令和6年度県外向け広報（復興情報発信）に係る企画、媒体制作・媒体制作監理等業務」企画提案選考委員会による審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1075961.html,L1,プロモーション
県|岩手県,令和8年度いわてで生み育てる県民運動の広報に係る企画運営事業に関する企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1075927.html,L1,プロモーション
県|岩手県,「令和6年度首都圏での移住PRセミナー」企画・運営管理業務に係る企画提案の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1075377.html,L1,プロモーション
県|岩手県,「令和6年度脱炭素化広報事業実施業務」企画コンペ審査会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1075277.html,L1,プロモーション
県|岩手県,JR重点販売地域指定と連動した沿岸地域秋季観光キャンペーン企画・運営業務に係る企画提案審査委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1075272.html,L1,観光・誘客
県|岩手県,令和6年度盛岡広域観光PR動画制作業務に係る企画提案の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1075216.html,L1,観光・誘客/プロモーション
県|岩手県,令和6年度「東京インターナショナル・ギフト・ショー出展支援企画運営業務」の企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1075100.html,L1,展示会・出展
県|岩手県,令和6年度県産農林水産物のレストランフェア等企画運営業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1074850.html,L1,展示会・出展/工芸・地域産品
県|岩手県,令和6年度いわて県産食材販路拡大に係るメタバース空間整備・運用業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1074845.html,L1,工芸・地域産品
県|岩手県,令和6年度県産食材マッチング交流事業委託業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1074686.html,L1,工芸・地域産品
県|岩手県,令和6年度JR北上線利用促進に向けたスポーツや観光資源等を生かした交流人口拡大事業企画運営業務企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1074124.html,L1,観光・誘客
県|岩手県,令和6年度観光業魅力向上推進業務に係る企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1073942.html,L1,観光・誘客/プロモーション
