組織,案件名,URL,階層
県|北海道,入札等の実施,https://www.pref.hokkaido.lg.jp/sm/kmc/a0005/b01/,L1
県|北海道,道の物品調達,https://www.pref.hokkaido.lg.jp/sm/kmc/a0001/,L1
県|北海道,入札結果の公表,https://www.pref.hokkaido.lg.jp/sm/kmc/a0001/b0002/,L1
県|北海道,道の委託契約,https://www.pref.hokkaido.lg.jp/sm/kmc/a0005/,L1
県|北海道,入札結果等の公表,https://www.pref.hokkaido.lg.jp/sm/kmc/a0005/b02/,L1
県|北海道,競争入札参加資格,https://www.pref.hokkaido.lg.jp/sm/kmc/a0002/,L1
県|北海道,R8入札公告(就業促進(小型船舶)) (PDF 135KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/8/4/8/5/9/_/R8%E5%85%A5%E6%9C%AD%E5%85%AC%E5%91%8A(%E5%B0%B1%E6%A5%AD%E4%BF%83%E9%80%B2(%E5%B0%8F%E5%9E%8B%E8%88%B9%E8%88%B6)).pdf,L1
県|北海道,R8入札公告・関係書類(寮賄い業務) (ZIP 2.11MB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/2/8/6/0/0/_/R8%E5%85%A5%E6%9C%AD%E5%85%AC%E5%91%8A%E3%83%BB%E9%96%A2%E4%BF%82%E6%9B%B8%E9%A1%9E(%E5%AF%AE%E8%B3%84%E3%81%84%E6%A5%AD%E5%8B%99).zip,L1
県|北海道,R8入札公告・関係書類(寮管理) (ZIP 1.7MB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/2/8/5/9/9/_/R8%E5%85%A5%E6%9C%AD%E5%85%AC%E5%91%8A%E3%83%BB%E9%96%A2%E4%BF%82%E6%9B%B8%E9%A1%9E(%E5%AF%AE%E7%AE%A1%E7%90%86).zip,L1
県|北海道,入札公告(清掃) (PDF 239KB),https://www.pref.hokkaido.lg.jp/fs/1/3/0/9/8/4/6/9/_/%E5%85%A5%E6%9C%AD%E5%85%AC%E5%91%8A(%E6%B8%85%E6%8E%83).pdf,L1
県|北海道,入札公告(ボイラー) (PDF 206KB),https://www.pref.hokkaido.lg.jp/fs/1/3/0/9/8/4/6/8/_/%E5%85%A5%E6%9C%AD%E5%85%AC%E5%91%8A(%E3%83%9C%E3%82%A4%E3%83%A9%E3%83%BC).pdf,L1
県|北海道,入札公告(A重油) (PDF 1.19MB),https://www.pref.hokkaido.lg.jp/fs/1/3/0/9/8/4/6/7/_/%E5%85%A5%E6%9C%AD%E5%85%AC%E5%91%8A(A%E9%87%8D%E6%B2%B9).pdf,L1
県|北海道,入札結果(R8就業促進研修(小型船舶)) (PDF 238KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/8/4/8/6/8/_/%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C(R8%E5%B0%B1%E6%A5%AD%E4%BF%83%E9%80%B2%E7%A0%94%E4%BF%AE(%E5%B0%8F%E5%9E%8B%E8%88%B9%E8%88%B6)).pdf,L1
県|北海道,入札結果(R8.4.16寮賄い) (PDF 181KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/3/1/0/5/7/_/%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C(R8.4.16%E5%AF%AE%E8%B3%84%E3%81%84).pdf,L1
県|北海道,入札結果(R8.4.16寮管理) (PDF 124KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/2/8/5/9/7/_/%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C(R8.4.16%E5%AF%AE%E7%AE%A1%E7%90%86).pdf,L1
県|北海道,入札結果(R8清掃) (PDF 382KB),https://www.pref.hokkaido.lg.jp/fs/1/3/0/9/8/4/9/0/_/%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C(R8%E6%B8%85%E6%8E%83)R8.3.12.pdf,L1
県|北海道,入札結果(R8ボイラー)(PDF 226KB),https://www.pref.hokkaido.lg.jp/fs/1/3/0/9/8/4/8/9/_/%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C(R8%E3%83%9C%E3%82%A4%E3%83%A9%E3%83%BC)R8.3.12.pdf,L1
